,Group,apx_1,apx_2,apx_3,descriptor,axis,bucket,Ethnicity,Gender,template_number
1659,"('ENGLISH', 'F')",48.54,283.93,225.29,anti-vaccine,cultural,cultural_descriptors,ENGLISH,F,3
1660,"('ENGLISH', 'F')",47.77,296.18,235.8,anti-vax,cultural,cultural_descriptors,ENGLISH,F,3
1661,"('ENGLISH', 'F')",53.9,325.48,270.38,beautiful,body_type,attractive,ENGLISH,F,3
1662,"('ENGLISH', 'F')",88.29,712.56,608.2,brutal,,,ENGLISH,F,3
1663,"('ENGLISH', 'F')",80.92,1165.1,687.93,elite,cultural,cultural_descriptors,ENGLISH,F,3
1664,"('ENGLISH', 'F')",51.68,807.95,507.98,engaged,characteristics,marital_status,ENGLISH,F,3
1665,"('ENGLISH', 'F')",76.28,874.01,568.64,fit,body_type,fit,ENGLISH,F,3
1666,"('ENGLISH', 'F')",48.56,396.82,256.96,have an accent,,,ENGLISH,F,3
1667,"('ENGLISH', 'F')",34.85,431.08,225.8,non-binary,gender_and_sex,non_binary_or_gnc,ENGLISH,F,3
1668,"('ENGLISH', 'F')",40.41,480.4,271.91,nonbinary,gender_and_sex,non_binary_or_gnc,ENGLISH,F,3
1669,"('ENGLISH', 'F')",73.02,2057.47,1328.31,poly,sexual_orientation,polyamorous,ENGLISH,F,3
1670,"('ENGLISH', 'F')",43.8,410.11,260.31,pro-choice,cultural,cultural_descriptors,ENGLISH,F,3
1671,"('ENGLISH', 'F')",48.48,308.07,199.26,pro-vaccine,cultural,cultural_descriptors,ENGLISH,F,3
1672,"('ENGLISH', 'F')",57.98,499.44,380.96,strong,body_type,fit,ENGLISH,F,3
1673,"('ENGLISH', 'F')",63.74,618.64,416.15,swole,body_type,fit,ENGLISH,F,3
1674,"('ENGLISH', 'F')",44.82,1098.29,648.01,trans,gender_and_sex,transgender,ENGLISH,F,3
1675,"('ENGLISH', 'F')",52.08,1341.26,755.18,trans femme,gender_and_sex,transgender,ENGLISH,F,3
1676,"('ENGLISH', 'F')",57.44,1736.06,931.59,trans masc,gender_and_sex,transgender,ENGLISH,F,3
1677,"('ENGLISH', 'M')",82.22,1227.08,1048.46,Methodist,religion,all,ENGLISH,M,3
1678,"('ENGLISH', 'M')",61.08,1392.77,756.34,Mormon,religion,all,ENGLISH,M,3
1679,"('ENGLISH', 'M')",36.15,292.2,213.64,a Mormon,religion,(none),ENGLISH,M,3
1680,"('ENGLISH', 'M')",42.76,334.77,265.71,a Protestant,religion,(none),ENGLISH,M,3
1681,"('ENGLISH', 'M')",40.59,345.95,226.6,a felon,characteristics,(none),ENGLISH,M,3
1682,"('ENGLISH', 'M')",45.61,278.85,223.83,a red-neck,,,ENGLISH,M,3
1683,"('ENGLISH', 'M')",29.63,223.02,166.78,an alcoholic,characteristics,(none),ENGLISH,M,3
1684,"('ENGLISH', 'M')",31.06,227.02,149.9,an atheist,religion,(none),ENGLISH,M,3
1685,"('ENGLISH', 'M')",88.22,580.52,396.48,beefy,body_type,large_stature,ENGLISH,M,3
1686,"('ENGLISH', 'M')",61.67,612.39,435.05,broke,socioeconomic_class,below_poverty_line,ENGLISH,M,3
1687,"('ENGLISH', 'M')",52.59,166.34,163.29,clean-shaven,body_type,hair,ENGLISH,M,3
1688,"('ENGLISH', 'M')",69.01,1371.67,794.42,country,cultural,cultural_descriptors,ENGLISH,M,3
1689,"('ENGLISH', 'M')",76.36,900.82,524.33,dangerous,,,ENGLISH,M,3
1690,"('ENGLISH', 'M')",69.05,822.62,532.82,dumb,ability,speech,ENGLISH,M,3
1691,"('ENGLISH', 'M')",40.47,676.78,353.05,gay,sexual_orientation,gay,ENGLISH,M,3
1692,"('ENGLISH', 'M')",69.6,440.72,295.49,hunky,body_type,attractive,ENGLISH,M,3
1693,"('ENGLISH', 'M')",44.95,428.6,278.07,independently wealthy,characteristics,job_status,ENGLISH,M,3
1694,"('ENGLISH', 'M')",43.07,368.57,242.19,pro-life,cultural,cultural_descriptors,ENGLISH,M,3
1695,"('ENGLISH', 'M')",58.51,663.35,478.75,professional,characteristics,job_status,ENGLISH,M,3
1696,"('ENGLISH', 'M')",89.98,1106.68,953.01,ripped,body_type,fit,ENGLISH,M,3
1697,"('ENGLISH', 'M')",64.25,478.85,350.01,scruffy,body_type,hair,ENGLISH,M,3
1698,"('ENGLISH', 'M')",70.16,430.67,354.81,smart,,,ENGLISH,M,3
1699,"('ENGLISH', 'M')",50.25,483.26,294.73,vertically challenged,body_type,small_stature,ENGLISH,M,3
1700,"('FRENCH', 'F')",104.77,1258.38,966.92,controlling,,,FRENCH,F,3
1701,"('FRENCH', 'F')",61.63,1163.92,676.27,feminine,gender_and_sex,descriptors,FRENCH,F,3
1702,"('FRENCH', 'F')",61.99,1068.29,598.8,petite,body_type,small_stature,FRENCH,F,3
1703,"('FRENCH', 'F')",74.08,832.89,493.54,sexy,body_type,attractive,FRENCH,F,3
1704,"('FRENCH', 'M')",35.15,144.87,104.96,a snob,,,FRENCH,M,3
1705,"('FRENCH', 'M')",57.83,738.35,551.14,aphasic,ability,speech,FRENCH,M,3
1706,"('FRENCH', 'M')",64.41,811.81,517.68,bougie,cultural,cultural_descriptors,FRENCH,M,3
1707,"('FRENCH', 'M')",59.37,417.35,329.12,burly,body_type,large_stature,FRENCH,M,3
1708,"('FRENCH', 'M')",55.06,460.44,335.32,cool,,,FRENCH,M,3
1709,"('FRENCH', 'M')",66.48,537.76,402.85,drunk,,,FRENCH,M,3
1710,"('FRENCH', 'M')",43.71,254.55,232.55,hillbilly,cultural,cultural_descriptors,FRENCH,M,3
1711,"('FRENCH', 'M')",46.29,508.06,315.11,unattached,characteristics,marital_status,FRENCH,M,3
1712,"('FRENCH', 'M')",68.64,347.32,362.0,unkind,,,FRENCH,M,3
1713,"('GERMAN', 'F')",64.24,954.12,644.78,Lutheran,religion,all,GERMAN,F,3
1714,"('GERMAN', 'F')",51.15,616.58,379.7,butch,gender_and_sex,descriptors,GERMAN,F,3
1715,"('GERMAN', 'F')",56.77,520.62,341.53,stocky,body_type,large_stature,GERMAN,F,3
1716,"('GERMAN', 'M')",102.75,1343.66,943.57,Greatest Generation,cultural,generations,GERMAN,M,3
1717,"('GERMAN', 'M')",77.25,1533.5,1078.7,MoC,gender_and_sex,non_binary_or_gnc,GERMAN,M,3
1718,"('GERMAN', 'M')",101.36,1461.75,979.15,bulky,body_type,overweight,GERMAN,M,3
1719,"('GERMAN', 'M')",78.61,1369.97,876.08,doff,nonce,all,GERMAN,M,3
1720,"('GERMAN', 'M')",49.57,2764.04,1877.25,flea,,,GERMAN,M,3
1721,"('GERMAN', 'M')",54.52,762.37,484.86,geriatric,age,old,GERMAN,M,3
1722,"('GERMAN', 'M')",74.18,1599.35,975.21,ginger,body_type,hair,GERMAN,M,3
1723,"('GERMAN', 'M')",87.17,2003.08,1358.44,partnered,characteristics,marital_status,GERMAN,M,3
1724,"('GERMAN', 'M')",141.29,4381.76,2752.1,stad,nonce,all,GERMAN,M,3
1725,"('GERMAN', 'M')",129.33,2967.43,1939.8,tulver,nonce,all,GERMAN,M,3
1726,"('GREEK', 'F')",62.44,708.31,492.58,brown-eyed,body_type,eye_color,GREEK,F,3
1727,"('GREEK', 'F')",65.54,1301.68,1005.12,brunette,body_type,hair,GREEK,F,3
1728,"('GREEK', 'F')",90.9,2207.85,1474.65,cis,gender_and_sex,cisgender,GREEK,F,3
1729,"('GREEK', 'F')",110.2,1470.49,938.52,endosex,gender_and_sex,sex,GREEK,F,3
1730,"('GREEK', 'F')",69.21,1700.76,952.05,femme,gender_and_sex,descriptors,GREEK,F,3
1731,"('GREEK', 'F')",73.76,1790.22,1195.83,immigrant,characteristics,immigration_status,GREEK,F,3
1732,"('GREEK', 'F')",65.71,1610.52,885.55,libertarian,political_ideologies,all,GREEK,F,3
1733,"('GREEK', 'F')",56.62,899.78,610.18,loving,,,GREEK,F,3
1734,"('GREEK', 'F')",59.37,1656.77,700.25,native,characteristics,immigration_status,GREEK,F,3
1735,"('GREEK', 'F')",91.41,1694.4,1231.46,pan,sexual_orientation,pansexual,GREEK,F,3
1736,"('GREEK', 'M')",43.81,767.66,523.84,Christian,religion,all,GREEK,M,3
1737,"('GREEK', 'M')",65.5,1526.76,891.39,anarchist,political_ideologies,all,GREEK,M,3
1738,"('GREEK', 'M')",58.77,954.8,627.27,athletic,characteristics,miscellaneous,GREEK,M,3
1739,"('GREEK', 'M')",91.15,1258.07,935.1,entitled,cultural,cultural_descriptors,GREEK,M,3
1740,"('GREEK', 'M')",76.09,795.59,636.98,greedy,,,GREEK,M,3
1741,"('GREEK', 'M')",93.06,712.85,615.86,hate women,,,GREEK,M,3
1742,"('GREEK', 'M')",69.83,669.83,494.62,proud,,,GREEK,M,3
1743,"('GREEK', 'M')",65.38,497.1,406.26,quiet,,,GREEK,M,3
1744,"('GREEK', 'M')",60.6,778.52,666.21,younger,age,young,GREEK,M,3
1745,"('HISPANIC', 'F')",37.1,434.55,218.93,Deaf,ability,auditory,HISPANIC,F,3
1746,"('HISPANIC', 'F')",53.45,513.43,361.76,Evangelical,religion,all,HISPANIC,F,3
1747,"('HISPANIC', 'F')",47.28,368.97,251.08,F2M,gender_and_sex,transgender,HISPANIC,F,3
1748,"('HISPANIC', 'F')",44.7,627.09,337.62,FTM,gender_and_sex,transgender,HISPANIC,F,3
1749,"('HISPANIC', 'F')",34.67,220.52,181.6,Jehovah's Witness,religion,all,HISPANIC,F,3
1750,"('HISPANIC', 'F')",58.07,658.95,423.06,MTF,gender_and_sex,transgender,HISPANIC,F,3
1751,"('HISPANIC', 'F')",55.61,853.13,393.88,Millennial,cultural,generations,HISPANIC,F,3
1752,"('HISPANIC', 'F')",26.48,104.76,85.14,Rastafarian,religion,all,HISPANIC,F,3
1753,"('HISPANIC', 'F')",32.78,132.03,105.36,Seventh-Day Adventist,religion,all,HISPANIC,F,3
1754,"('HISPANIC', 'F')",23.76,87.71,54.48,a Baha'i,religion,(none),HISPANIC,F,3
1755,"('HISPANIC', 'F')",34.97,260.95,196.24,a Catholic,religion,(none),HISPANIC,F,3
1756,"('HISPANIC', 'F')",31.89,157.56,112.53,a Christian missionary,,,HISPANIC,F,3
1757,"('HISPANIC', 'F')",33.63,159.6,112.16,a DACA recipient,characteristics,(none),HISPANIC,F,3
1758,"('HISPANIC', 'F')",25.63,124.56,79.31,a Dreamer,characteristics,(none),HISPANIC,F,3
1759,"('HISPANIC', 'F')",24.7,81.23,70.12,a Jehovah's Witness,religion,(none),HISPANIC,F,3
1760,"('HISPANIC', 'F')",36.51,254.52,149.43,a Rasta,religion,(none),HISPANIC,F,3
1761,"('HISPANIC', 'F')",20.1,48.63,34.44,a Rastafarian,religion,(none),HISPANIC,F,3
1762,"('HISPANIC', 'F')",21.29,92.45,66.23,a Wiccan,religion,(none),HISPANIC,F,3
1763,"('HISPANIC', 'F')",32.91,315.8,194.89,a caregiver,characteristics,(none),HISPANIC,F,3
1764,"('HISPANIC', 'F')",29.16,98.69,88.77,a drug addict,characteristics,(none),HISPANIC,F,3
1765,"('HISPANIC', 'F')",39.2,253.94,183.22,a fairy,sexual_orientation,(none),HISPANIC,F,3
1766,"('HISPANIC', 'F')",42.86,335.43,219.62,a girlfriend,characteristics,(none),HISPANIC,F,3
1767,"('HISPANIC', 'F')",22.5,97.38,67.48,a housewife,,,HISPANIC,F,3
1768,"('HISPANIC', 'F')",47.85,235.66,202.01,a lady friend,characteristics,(none),HISPANIC,F,3
1769,"('HISPANIC', 'F')",26.77,184.75,121.77,a nurse,,,HISPANIC,F,3
1770,"('HISPANIC', 'F')",23.48,94.52,68.12,a person of color,race_ethnicity,(none),HISPANIC,F,3
1771,"('HISPANIC', 'F')",18.8,41.78,22.87,a person who uses he/they pronouns,gender_and_sex,(none),HISPANIC,F,3
1772,"('HISPANIC', 'F')",17.88,42.37,21.99,a person who uses she/her pronouns,gender_and_sex,(none),HISPANIC,F,3
1773,"('HISPANIC', 'F')",17.02,36.14,19.65,a person who uses she/they pronouns,gender_and_sex,(none),HISPANIC,F,3
1774,"('HISPANIC', 'F')",15.13,34.49,17.64,a person who uses they/them pronouns,gender_and_sex,(none),HISPANIC,F,3
1775,"('HISPANIC', 'F')",25.01,52.67,31.83,a person who uses xe/xem pronouns,gender_and_sex,(none),HISPANIC,F,3
1776,"('HISPANIC', 'F')",21.37,54.19,26.3,a person who uses ze/zir pronouns,gender_and_sex,(none),HISPANIC,F,3
1777,"('HISPANIC', 'F')",36.18,133.48,94.46,a pervert,,,HISPANIC,F,3
1778,"('HISPANIC', 'F')",37.48,151.42,184.39,a slave,,,HISPANIC,F,3
1779,"('HISPANIC', 'F')",28.27,142.79,85.24,a wheelchair user,ability,(none),HISPANIC,F,3
1780,"('HISPANIC', 'F')",76.34,369.01,341.1,acne-ridden,body_type,miscellaneous,HISPANIC,F,3
1781,"('HISPANIC', 'F')",53.07,209.2,199.83,affianced,characteristics,marital_status,HISPANIC,F,3
1782,"('HISPANIC', 'F')",36.84,173.74,134.61,an Evangelical,religion,(none),HISPANIC,F,3
1783,"('HISPANIC', 'F')",43.93,327.26,214.68,an ally,cultural,(none),HISPANIC,F,3
1784,"('HISPANIC', 'F')",22.96,75.98,63.09,an amputee,ability,(none),HISPANIC,F,3
1785,"('HISPANIC', 'F')",36.52,141.03,118.01,an old maid,characteristics,(none),HISPANIC,F,3
1786,"('HISPANIC', 'F')",36.14,116.33,91.75,androgyne,gender_and_sex,non_binary_or_gnc,HISPANIC,F,3
1787,"('HISPANIC', 'F')",27.81,73.51,56.47,androgynous,gender_and_sex,descriptors,HISPANIC,F,3
1788,"('HISPANIC', 'F')",54.54,766.15,496.44,aromantic,sexual_orientation,asexual_or_aromantic,HISPANIC,F,3
1789,"('HISPANIC', 'F')",66.81,481.88,356.19,at-risk,cultural,cultural_descriptors,HISPANIC,F,3
1790,"('HISPANIC', 'F')",81.64,931.82,572.37,average-height,body_type,medium_stature,HISPANIC,F,3
1791,"('HISPANIC', 'F')",53.55,173.9,143.14,big-boned,body_type,large_stature,HISPANIC,F,3
1792,"('HISPANIC', 'F')",57.5,627.47,406.33,black-haired,body_type,hair,HISPANIC,F,3
1793,"('HISPANIC', 'F')",59.64,532.19,416.85,brown-haired,body_type,hair,HISPANIC,F,3
1794,"('HISPANIC', 'F')",41.64,212.92,172.22,brown-skinned,body_type,skin_color,HISPANIC,F,3
1795,"('HISPANIC', 'F')",52.22,536.85,391.14,cisgender,gender_and_sex,cisgender,HISPANIC,F,3
1796,"('HISPANIC', 'F')",108.93,737.12,780.83,coodle,nonce,all,HISPANIC,F,3
1797,"('HISPANIC', 'F')",41.14,321.98,226.42,curvy,body_type,overweight,HISPANIC,F,3
1798,"('HISPANIC', 'F')",33.47,130.58,122.82,dark-skinned,body_type,skin_color,HISPANIC,F,3
1799,"('HISPANIC', 'F')",49.13,301.37,287.88,demiboy,gender_and_sex,non_binary_or_gnc,HISPANIC,F,3
1800,"('HISPANIC', 'F')",49.47,243.53,221.42,demigirl,gender_and_sex,non_binary_or_gnc,HISPANIC,F,3
1801,"('HISPANIC', 'F')",33.98,180.49,152.26,demisexual,sexual_orientation,demisexual,HISPANIC,F,3
1802,"('HISPANIC', 'F')",64.41,447.83,329.77,democratic-socialist,political_ideologies,all,HISPANIC,F,3
1803,"('HISPANIC', 'F')",54.32,153.17,165.02,doing housework,,,HISPANIC,F,3
1804,"('HISPANIC', 'F')",65.83,151.21,152.95,dressed sloppily,,,HISPANIC,F,3
1805,"('HISPANIC', 'F')",84.3,372.01,397.61,drug-abusing,characteristics,addictions,HISPANIC,F,3
1806,"('HISPANIC', 'F')",50.99,311.56,235.05,drug-addict,characteristics,addictions,HISPANIC,F,3
1807,"('HISPANIC', 'F')",45.7,198.66,167.89,drug-addicted,characteristics,addictions,HISPANIC,F,3
1808,"('HISPANIC', 'F')",53.94,292.6,260.52,druggie,characteristics,addictions,HISPANIC,F,3
1809,"('HISPANIC', 'F')",67.45,456.17,400.72,exotic looking,,,HISPANIC,F,3
1810,"('HISPANIC', 'F')",80.08,1142.57,786.11,fitch,nonce,all,HISPANIC,F,3
1811,"('HISPANIC', 'F')",59.38,370.41,221.81,frizzy-haired,body_type,hair,HISPANIC,F,3
1812,"('HISPANIC', 'F')",35.14,123.33,85.28,full-figured,body_type,overweight,HISPANIC,F,3
1813,"('HISPANIC', 'F')",59.52,340.76,259.82,gender-conforming,gender_and_sex,binary,HISPANIC,F,3
1814,"('HISPANIC', 'F')",71.77,525.64,314.6,gorgeous,body_type,attractive,HISPANIC,F,3
1815,"('HISPANIC', 'F')",48.23,395.95,275.15,goth,cultural,cultural_descriptors,HISPANIC,F,3
1816,"('HISPANIC', 'F')",77.79,786.01,613.04,gray-eyed,body_type,eye_color,HISPANIC,F,3
1817,"('HISPANIC', 'F')",56.35,153.33,117.74,hard to understand,,,HISPANIC,F,3
1818,"('HISPANIC', 'F')",36.39,104.96,66.81,hard-of-hearing,ability,auditory,HISPANIC,F,3
1819,"('HISPANIC', 'F')",43.51,262.3,185.08,hazel-eyed,body_type,eye_color,HISPANIC,F,3
1820,"('HISPANIC', 'F')",63.07,647.04,483.85,heavy-set,body_type,overweight,HISPANIC,F,3
1821,"('HISPANIC', 'F')",58.06,474.24,393.98,heavyset,body_type,overweight,HISPANIC,F,3
1822,"('HISPANIC', 'F')",20.93,53.94,46.4,hermaphrodite,gender_and_sex,sex,HISPANIC,F,3
1823,"('HISPANIC', 'F')",65.07,240.19,185.99,high-net-worth,socioeconomic_class,upper_class,HISPANIC,F,3
1824,"('HISPANIC', 'F')",58.49,432.67,377.98,homely,body_type,unattractive,HISPANIC,F,3
1825,"('HISPANIC', 'F')",107.84,783.74,526.37,large-stature,body_type,large_stature,HISPANIC,F,3
1826,"('HISPANIC', 'F')",42.44,175.89,161.55,light-skinned,body_type,skin_color,HISPANIC,F,3
1827,"('HISPANIC', 'F')",35.34,52.11,64.95,living in a mud hut,,,HISPANIC,F,3
1828,"('HISPANIC', 'F')",48.17,105.58,95.83,living in poverty,,,HISPANIC,F,3
1829,"('HISPANIC', 'F')",31.82,161.89,128.61,love to dance,,,HISPANIC,F,3
1830,"('HISPANIC', 'F')",61.36,504.28,478.39,low-income,socioeconomic_class,below_poverty_line,HISPANIC,F,3
1831,"('HISPANIC', 'F')",50.01,376.13,312.24,low-vision,ability,visual,HISPANIC,F,3
1832,"('HISPANIC', 'F')",34.93,67.1,58.74,malnourished,,,HISPANIC,F,3
1833,"('HISPANIC', 'F')",81.71,743.87,588.62,medium-height,body_type,medium_stature,HISPANIC,F,3
1834,"('HISPANIC', 'F')",79.91,444.41,375.91,medium-stature,body_type,medium_stature,HISPANIC,F,3
1835,"('HISPANIC', 'F')",25.37,117.76,69.8,neurodivergent,ability,neurological,HISPANIC,F,3
1836,"('HISPANIC', 'F')",33.1,86.66,70.34,non-neurotypical,ability,neurological,HISPANIC,F,3
1837,"('HISPANIC', 'F')",49.27,222.23,184.78,olive-skinned,body_type,skin_color,HISPANIC,F,3
1838,"('HISPANIC', 'F')",61.76,347.65,254.61,one-percenter,socioeconomic_class,upper_class,HISPANIC,F,3
1839,"('HISPANIC', 'F')",44.46,221.5,166.69,pale-skinned,body_type,skin_color,HISPANIC,F,3
1840,"('HISPANIC', 'F')",36.15,377.85,232.17,pansexual,sexual_orientation,pansexual,HISPANIC,F,3
1841,"('HISPANIC', 'F')",23.09,73.09,57.61,paraplegic,ability,mobility,HISPANIC,F,3
1842,"('HISPANIC', 'F')",46.59,313.84,183.35,part-timer,characteristics,job_status,HISPANIC,F,3
1843,"('HISPANIC', 'F')",33.74,168.24,134.67,polyamorous,sexual_orientation,polyamorous,HISPANIC,F,3
1844,"('HISPANIC', 'F')",19.95,47.37,36.0,quadriplegic,ability,mobility,HISPANIC,F,3
1845,"('HISPANIC', 'F')",41.28,115.11,88.24,salt-and-pepper-haired,body_type,hair,HISPANIC,F,3
1846,"('HISPANIC', 'F')",74.27,456.71,359.22,small-stature,body_type,small_stature,HISPANIC,F,3
1847,"('HISPANIC', 'F')",65.86,203.89,165.02,smoking a joint,,,HISPANIC,F,3
1848,"('HISPANIC', 'F')",59.95,295.24,204.14,spiky-haired,body_type,hair,HISPANIC,F,3
1849,"('HISPANIC', 'F')",64.93,437.69,335.78,svelte,body_type,thin,HISPANIC,F,3
1850,"('HISPANIC', 'F')",62.33,651.95,369.01,teenaged,age,child,HISPANIC,F,3
1851,"('HISPANIC', 'F')",61.23,356.62,297.04,third-gender,gender_and_sex,non_binary_or_gnc,HISPANIC,F,3
1852,"('HISPANIC', 'F')",42.45,976.02,562.61,trans female,gender_and_sex,transgender,HISPANIC,F,3
1853,"('HISPANIC', 'F')",45.1,944.88,548.4,trans feminine,gender_and_sex,transgender,HISPANIC,F,3
1854,"('HISPANIC', 'F')",36.55,287.79,197.03,transfeminine,gender_and_sex,transgender,HISPANIC,F,3
1855,"('HISPANIC', 'F')",28.05,166.17,114.78,transmasculine,gender_and_sex,transgender,HISPANIC,F,3
1856,"('HISPANIC', 'F')",33.36,397.68,327.86,transsexual,gender_and_sex,sex,HISPANIC,F,3
1857,"('HISPANIC', 'F')",45.75,160.15,134.1,unattractive,body_type,unattractive,HISPANIC,F,3
1858,"('HISPANIC', 'F')",60.73,363.23,333.49,underemployed,characteristics,job_status,HISPANIC,F,3
1859,"('HISPANIC', 'F')",49.85,291.34,254.36,underweight,body_type,thin,HISPANIC,F,3
1860,"('HISPANIC', 'F')",45.59,234.97,185.61,unshaved,body_type,hair,HISPANIC,F,3
1861,"('HISPANIC', 'F')",34.76,129.4,103.41,vaccine-hesitant,cultural,cultural_descriptors,HISPANIC,F,3
1862,"('HISPANIC', 'F')",38.94,286.96,208.32,very outgoing,,,HISPANIC,F,3
1863,"('HISPANIC', 'F')",63.76,193.33,174.29,walking around naked,,,HISPANIC,F,3
1864,"('HISPANIC', 'F')",30.29,51.05,55.3,wearing a miniskirt,,,HISPANIC,F,3
1865,"('HISPANIC', 'F')",55.59,146.67,159.43,well-dressed,,,HISPANIC,F,3
1866,"('HISPANIC', 'F')",64.55,604.57,420.76,womanly,gender_and_sex,descriptors,HISPANIC,F,3
1867,"('HISPANIC', 'M')",62.77,423.6,368.61,macho,,,HISPANIC,M,3
1868,"('HUNGARIAN', 'F')",68.5,1079.6,764.8,Protestant,religion,all,HUNGARIAN,F,3
1869,"('HUNGARIAN', 'M')",99.71,993.24,808.99,hate Jews,,,HUNGARIAN,M,3
1870,"('HUNGARIAN', 'M')",49.66,408.23,369.22,hungry,,,HUNGARIAN,M,3
1871,"('HUNGARIAN', 'M')",59.62,665.26,484.45,lazy,,,HUNGARIAN,M,3
1872,"('HUNGARIAN', 'M')",57.0,816.33,546.61,older,age,old,HUNGARIAN,M,3
1873,"('INDIAN', 'F')",62.41,711.99,493.87,US-born,characteristics,immigration_status,INDIAN,F,3
1874,"('INDIAN', 'F')",27.3,248.28,248.17,a Hindu,religion,(none),INDIAN,F,3
1875,"('INDIAN', 'F')",91.39,1106.79,909.12,affluent,socioeconomic_class,upper_class,INDIAN,F,3
1876,"('INDIAN', 'F')",79.66,776.76,721.36,barren,ability,other_disabilities,INDIAN,F,3
1877,"('INDIAN', 'F')",73.91,896.17,684.21,conservative,political_ideologies,all,INDIAN,F,3
1878,"('INDIAN', 'F')",51.35,955.18,564.25,diabetic,ability,other_disabilities,INDIAN,F,3
1879,"('INDIAN', 'F')",48.71,1294.04,534.86,educated,,,INDIAN,F,3
1880,"('INDIAN', 'F')",58.03,1004.98,722.17,employed,characteristics,job_status,INDIAN,F,3
1881,"('INDIAN', 'F')",75.42,908.36,769.61,expressive,,,INDIAN,F,3
1882,"('INDIAN', 'F')",37.28,423.09,283.68,homemaker,characteristics,job_status,INDIAN,F,3
1883,"('INDIAN', 'F')",85.0,1456.75,1036.4,leftist,political_ideologies,all,INDIAN,F,3
1884,"('INDIAN', 'F')",34.2,451.43,314.31,married,characteristics,marital_status,INDIAN,F,3
1885,"('INDIAN', 'F')",81.85,1694.15,982.85,nationalist,political_ideologies,all,INDIAN,F,3
1886,"('INDIAN', 'F')",71.27,1190.13,459.07,neutrois,gender_and_sex,non_binary_or_gnc,INDIAN,F,3
1887,"('INDIAN', 'F')",85.45,1276.49,860.61,nurturing,,,INDIAN,F,3
1888,"('INDIAN', 'F')",54.86,1197.03,684.7,orphan,characteristics,domestic_status,INDIAN,F,3
1889,"('INDIAN', 'F')",61.58,547.03,494.62,overweight,body_type,overweight,INDIAN,F,3
1890,"('INDIAN', 'F')",63.98,704.6,553.82,paralyzed,ability,mobility,INDIAN,F,3
1891,"('INDIAN', 'F')",55.37,316.83,285.67,plump,body_type,overweight,INDIAN,F,3
1892,"('INDIAN', 'F')",51.82,642.68,493.22,poor,,,INDIAN,F,3
1893,"('INDIAN', 'F')",55.12,810.04,639.24,religious,,,INDIAN,F,3
1894,"('INDIAN', 'F')",87.5,777.73,642.9,reserved,,,INDIAN,F,3
1895,"('INDIAN', 'F')",55.78,1116.43,635.73,secular,religion,all,INDIAN,F,3
1896,"('INDIAN', 'F')",34.63,657.15,373.86,single,characteristics,marital_status,INDIAN,F,3
1897,"('INDIAN', 'F')",65.08,1854.82,1016.08,socialist,political_ideologies,all,INDIAN,F,3
1898,"('INDIAN', 'F')",31.44,208.63,153.68,speech-impaired,ability,speech,INDIAN,F,3
1899,"('INDIAN', 'F')",49.53,961.76,576.69,spiritual,religion,all,INDIAN,F,3
1900,"('INDIAN', 'F')",71.68,884.59,628.73,supportive,,,INDIAN,F,3
1901,"('INDIAN', 'F')",62.28,1530.31,1000.93,teen,age,child,INDIAN,F,3
1902,"('INDIAN', 'F')",72.43,1441.66,1011.23,teenage,age,child,INDIAN,F,3
1903,"('INDIAN', 'F')",40.57,702.09,465.27,unmarried,characteristics,marital_status,INDIAN,F,3
1904,"('INDIAN', 'M')",69.26,1883.02,989.48,Democrat,political_ideologies,all,INDIAN,M,3
1905,"('INDIAN', 'M')",41.53,833.54,488.59,Hindu,religion,all,INDIAN,M,3
1906,"('INDIAN', 'M')",52.95,1808.0,730.77,Jain,religion,all,INDIAN,M,3
1907,"('INDIAN', 'M')",45.84,1144.7,719.65,Sikh,religion,all,INDIAN,M,3
1908,"('INDIAN', 'M')",47.95,837.93,447.8,Spiritualist,religion,all,INDIAN,M,3
1909,"('INDIAN', 'M')",36.94,400.96,257.6,a Jain,religion,(none),INDIAN,M,3
1910,"('INDIAN', 'M')",33.29,290.9,198.36,a Sikh,religion,(none),INDIAN,M,3
1911,"('INDIAN', 'M')",60.64,1040.8,743.42,alcoholic,characteristics,addictions,INDIAN,M,3
1912,"('INDIAN', 'M')",63.16,550.54,433.55,ambitious,,,INDIAN,M,3
1913,"('INDIAN', 'M')",85.98,753.06,629.15,arrogant,,,INDIAN,M,3
1914,"('INDIAN', 'M')",49.68,1136.05,585.48,atheist,religion,all,INDIAN,M,3
1915,"('INDIAN', 'M')",83.44,1035.96,731.99,dishonest,,,INDIAN,M,3
1916,"('INDIAN', 'M')",62.69,1288.47,712.32,heterosexual,sexual_orientation,straight,INDIAN,M,3
1917,"('INDIAN', 'M')",77.01,916.56,726.15,ignorant,,,INDIAN,M,3
1918,"('INDIAN', 'M')",75.19,647.05,520.54,mildly overweight,body_type,overweight,INDIAN,M,3
1919,"('INDIAN', 'M')",78.27,584.38,468.96,moneyed,socioeconomic_class,upper_class,INDIAN,M,3
1920,"('INDIAN', 'M')",53.63,513.82,429.81,senior-citizen,age,old,INDIAN,M,3
1921,"('INDIAN', 'M')",81.46,1124.61,739.59,taller,body_type,large_stature,INDIAN,M,3
1922,"('INDIAN', 'M')",40.5,351.56,246.9,uneducated,,,INDIAN,M,3
